user_id,login_hour,session_duration,ip_address,failed_attempts,day_of_week,event_type,timestamp
user_4,0,27,192.168.1.185,0,2,login,2025-03-22 00:26:37.128177
user_9,22,113,192.168.1.244,4,0,logout,2025-04-01 22:04:37.128177
user_5,19,24,192.168.1.75,3,3,login,2025-04-07 19:54:37.128177
user_5,11,50,192.168.1.171,1,4,login,2025-03-19 11:47:37.128177
user_5,18,105,192.168.1.162,2,6,login,2025-03-26 18:45:37.128177
user_4,6,112,192.168.1.76,2,2,login,2025-03-24 06:53:37.128177
user_8,0,76,192.168.1.117,1,2,login,2025-04-03 00:53:37.128177
user_9,10,38,192.168.1.113,3,1,logout,2025-03-27 10:28:37.128177
user_5,15,67,192.168.1.203,1,6,login,2025-03-26 15:50:37.128177
user_8,13,63,192.168.1.134,2,3,login,2025-04-11 13:29:37.128177
user_4,14,21,192.168.1.139,1,3,login,2025-03-16 14:38:37.129179
user_2,13,34,192.168.1.1,4,3,login,2025-04-02 13:58:37.129179
user_1,3,31,192.168.1.213,2,5,login,2025-03-24 03:21:37.129179
user_1,7,98,192.168.1.130,2,5,login,2025-03-30 07:56:37.129179
user_5,9,99,192.168.1.243,4,1,login,2025-03-26 09:01:37.129179
user_5,22,30,192.168.1.205,1,5,login,2025-03-18 22:48:37.129179
user_4,9,19,192.168.1.144,4,4,login,2025-04-02 09:38:37.129179
user_1,2,107,192.168.1.170,1,3,login,2025-03-26 02:39:37.129179
user_9,19,88,192.168.1.6,0,6,login,2025-04-05 19:42:37.129179
user_6,18,84,192.168.1.93,0,5,login,2025-03-14 18:22:37.129179
user_5,2,96,192.168.1.160,3,0,login,2025-04-02 02:13:37.129179
user_10,3,95,192.168.1.177,4,0,login,2025-03-28 03:58:37.129179
user_1,20,106,192.168.1.5,1,3,login,2025-03-19 20:56:37.129179
user_2,22,109,192.168.1.205,4,3,login,2025-04-10 22:37:37.130181
user_2,4,34,192.168.1.169,3,3,login,2025-04-10 04:46:37.130181
user_7,10,45,192.168.1.80,3,4,logout,2025-03-13 10:40:37.130181
user_3,6,118,192.168.1.79,3,0,login,2025-03-29 06:42:37.130181
user_7,0,85,192.168.1.158,1,4,login,2025-03-20 00:32:37.130181
user_5,6,105,192.168.1.253,3,4,logout,2025-04-02 06:14:37.130181
user_10,11,16,192.168.1.222,2,6,login,2025-04-07 11:37:37.130181
user_5,1,100,192.168.1.129,1,5,login,2025-04-05 01:10:37.130181
user_3,7,103,192.168.1.112,3,3,login,2025-04-09 07:38:37.130181
user_1,1,94,192.168.1.44,2,5,login,2025-03-28 01:26:37.130181
user_10,10,61,192.168.1.100,2,1,login,2025-04-10 10:10:37.130181
user_6,17,22,192.168.1.234,0,5,login,2025-04-07 17:31:37.130181
user_2,8,32,192.168.1.222,1,5,login,2025-04-04 08:55:37.130181
user_8,23,112,192.168.1.92,3,3,logout,2025-03-17 23:23:37.131183
user_10,14,96,192.168.1.103,3,4,login,2025-03-17 14:01:37.131183
user_3,15,109,192.168.1.38,4,2,login,2025-03-28 15:23:37.131183
user_3,21,110,192.168.1.171,0,1,login,2025-04-10 21:05:37.131183
user_10,8,52,192.168.1.92,3,3,login,2025-03-19 08:25:37.131183
user_8,19,98,192.168.1.93,0,5,logout,2025-03-25 19:25:37.131183
user_5,19,73,192.168.1.245,4,3,login,2025-03-30 19:34:37.131183
user_3,19,98,192.168.1.4,3,2,login,2025-03-22 19:30:37.131183
user_6,0,100,192.168.1.115,3,4,login,2025-04-04 00:42:37.131183
user_1,5,10,192.168.1.56,2,5,login,2025-03-15 05:38:37.131183
user_5,5,16,192.168.1.241,0,2,login,2025-04-07 05:09:37.131183
user_1,4,71,192.168.1.171,4,3,logout,2025-03-27 04:34:37.131183
user_1,22,79,192.168.1.48,2,3,login,2025-03-13 22:10:37.131183
user_10,18,53,192.168.1.191,3,2,login,2025-03-28 18:51:37.132184
user_3,6,41,192.168.1.128,3,4,login,2025-03-16 06:18:37.132184
user_7,14,5,192.168.1.54,0,0,login,2025-04-04 14:49:37.132184
user_7,22,98,192.168.1.241,0,4,login,2025-03-19 22:28:37.132184
user_3,16,110,192.168.1.231,4,5,login,2025-04-04 16:55:37.132184
user_1,15,47,192.168.1.67,3,4,login,2025-03-13 15:24:37.132184
user_2,17,45,192.168.1.59,2,5,login,2025-03-30 17:39:37.132184
user_7,13,117,192.168.1.76,1,5,login,2025-03-19 13:37:37.132184
user_1,8,94,192.168.1.169,4,1,login,2025-03-26 08:59:37.132184
user_4,17,23,192.168.1.152,2,4,login,2025-04-06 17:30:37.132184
user_3,11,52,192.168.1.45,0,2,login,2025-04-05 11:33:37.132184
user_9,22,40,192.168.1.55,0,1,login,2025-03-14 22:53:37.132184
user_10,21,75,192.168.1.95,3,5,login,2025-04-06 21:44:37.132184
user_4,20,111,192.168.1.246,0,5,login,2025-04-05 20:01:37.133186
user_8,12,74,192.168.1.145,3,0,login,2025-04-07 12:50:37.133186
user_9,4,60,192.168.1.242,2,1,login,2025-04-09 04:45:37.133186
user_5,23,111,192.168.1.80,3,0,login,2025-04-02 23:22:37.133186
user_1,20,14,192.168.1.51,4,2,logout,2025-04-05 20:27:37.133186
user_4,1,19,192.168.1.239,0,4,login,2025-04-09 01:02:37.133186
user_5,12,11,192.168.1.114,4,5,login,2025-04-09 12:13:37.133186
user_4,23,93,192.168.1.18,0,0,login,2025-03-20 23:59:37.133186
user_9,15,98,192.168.1.128,2,2,logout,2025-03-28 15:49:37.133186
user_7,6,49,192.168.1.183,3,2,login,2025-04-11 06:00:37.133186
user_1,15,44,192.168.1.233,1,1,login,2025-04-11 15:47:37.133186
user_10,20,54,192.168.1.212,2,1,login,2025-03-15 20:58:37.133186
user_4,23,97,192.168.1.76,1,0,logout,2025-04-03 23:48:37.133186
user_2,22,60,192.168.1.105,4,1,login,2025-03-20 22:36:37.134188
user_9,4,26,192.168.1.45,0,3,login,2025-03-24 04:02:37.134188
user_9,7,105,192.168.1.183,4,1,login,2025-03-20 07:03:37.134188
user_9,15,43,192.168.1.211,2,0,login,2025-04-06 15:41:37.134188
user_5,8,91,192.168.1.119,0,1,login,2025-03-22 08:16:37.134188
user_8,3,98,192.168.1.114,0,3,login,2025-03-23 03:08:37.134188
user_4,2,55,192.168.1.93,4,1,login,2025-03-25 02:26:37.134188
user_10,16,18,192.168.1.76,4,3,login,2025-03-30 16:53:37.134188
user_7,2,106,192.168.1.15,1,6,login,2025-04-06 02:15:37.134188
user_3,11,39,192.168.1.114,2,2,login,2025-03-25 11:34:37.134188
user_9,23,63,192.168.1.10,2,4,login,2025-03-26 23:55:37.134188
user_3,1,33,192.168.1.84,4,2,login,2025-03-14 01:10:37.134188
user_4,22,96,192.168.1.209,4,1,login,2025-04-06 22:40:37.135190
user_8,13,35,192.168.1.84,4,2,login,2025-03-14 13:42:37.135190
user_2,5,9,192.168.1.224,4,3,logout,2025-04-01 05:38:37.135190
user_1,18,81,192.168.1.182,3,3,login,2025-03-22 18:52:37.135190
user_7,15,40,192.168.1.145,3,5,login,2025-03-27 15:34:37.135190
user_2,23,68,192.168.1.111,2,5,login,2025-04-08 23:32:37.135190
user_10,14,112,192.168.1.128,0,5,login,2025-03-22 14:50:37.135190
user_3,4,103,192.168.1.95,1,2,login,2025-03-16 04:57:37.135190
user_5,10,5,192.168.1.14,0,4,login,2025-03-21 10:09:37.135190
user_4,23,47,192.168.1.195,2,3,login,2025-03-23 23:32:37.135190
user_9,6,5,192.168.1.249,2,5,login,2025-04-01 06:30:37.135190
user_3,19,72,192.168.1.199,3,5,login,2025-03-17 19:15:37.135190
user_3,20,10,192.168.1.149,1,3,login,2025-04-02 20:06:37.135190
user_7,11,116,192.168.1.208,1,1,login,2025-03-15 11:49:37.136199
user_10,6,18,192.168.1.47,2,0,login,2025-03-26 06:22:37.136199
user_3,3,4,192.168.1.143,2,1,logout,2025-03-30 03:04:37.136199
user_3,22,78,192.168.1.84,0,3,login,2025-03-30 22:20:37.136199
user_5,11,15,192.168.1.139,1,0,login,2025-03-29 11:33:37.136199
user_7,7,58,192.168.1.175,2,0,login,2025-04-10 07:05:37.136199
user_2,9,7,192.168.1.82,4,1,login,2025-04-08 09:59:37.136199
user_6,7,11,192.168.1.48,0,3,logout,2025-04-04 07:35:37.136199
user_4,19,74,192.168.1.160,4,0,logout,2025-04-08 19:22:37.136199
user_4,10,40,192.168.1.41,3,5,login,2025-04-06 10:41:37.136199
user_7,2,27,192.168.1.4,2,0,login,2025-04-11 02:00:37.136199
user_8,17,25,192.168.1.72,0,4,login,2025-03-23 17:32:37.136199
user_2,23,59,192.168.1.34,4,5,login,2025-03-31 23:59:37.136199
user_2,22,91,192.168.1.129,1,6,login,2025-03-31 22:27:37.137201
user_1,7,94,192.168.1.224,4,3,login,2025-03-28 07:05:37.137201
user_4,15,77,192.168.1.165,4,3,login,2025-04-10 15:01:37.137201
user_8,19,42,192.168.1.21,3,4,login,2025-03-14 19:04:37.137201
user_10,2,94,192.168.1.120,0,5,login,2025-04-08 02:59:37.137201
user_9,5,8,192.168.1.11,4,4,login,2025-03-25 05:46:37.137201
user_4,0,1,192.168.1.209,1,2,login,2025-03-16 00:01:37.137201
user_2,11,24,192.168.1.121,1,3,login,2025-04-09 11:24:37.137201
user_9,6,18,192.168.1.252,0,0,login,2025-04-02 06:25:37.137201
user_6,16,114,192.168.1.42,1,0,login,2025-04-04 16:03:37.137201
user_5,17,16,192.168.1.231,4,5,login,2025-03-25 17:46:37.137201
user_6,8,86,192.168.1.57,0,0,login,2025-04-10 08:15:37.137201
user_5,9,109,192.168.1.13,2,4,login,2025-03-13 09:35:37.137201
user_6,3,8,192.168.1.221,4,4,login,2025-04-11 03:45:37.138203
user_9,13,100,192.168.1.64,1,6,login,2025-03-28 13:42:37.138203
user_3,22,117,192.168.1.226,0,0,login,2025-03-25 22:31:37.138203
user_5,2,66,192.168.1.228,4,4,login,2025-04-09 02:01:37.138203
user_7,9,101,192.168.1.101,2,3,login,2025-03-18 09:45:37.138203
user_3,3,48,192.168.1.33,4,3,login,2025-03-27 03:02:37.138203
user_5,15,35,192.168.1.109,1,3,login,2025-04-01 15:44:37.138203
user_10,1,80,192.168.1.120,0,2,login,2025-03-31 01:58:37.138203
user_2,21,78,192.168.1.158,1,3,login,2025-03-21 21:36:37.138203
user_6,6,39,192.168.1.5,1,0,login,2025-03-30 06:26:37.138203
user_8,3,119,192.168.1.79,0,6,login,2025-03-29 03:23:37.138203
user_9,14,98,192.168.1.199,2,5,login,2025-03-14 14:23:37.138203
user_3,3,29,192.168.1.50,2,3,login,2025-03-19 03:46:37.138203
user_7,23,15,192.168.1.244,1,6,login,2025-03-16 23:01:37.139205
user_9,15,26,192.168.1.168,4,2,login,2025-03-13 15:44:37.139205
user_10,14,8,192.168.1.197,1,3,login,2025-03-15 14:01:37.139205
user_7,22,65,192.168.1.39,4,4,login,2025-03-20 22:24:37.139205
user_4,3,30,192.168.1.34,3,2,logout,2025-03-28 03:29:37.139205
user_8,13,93,192.168.1.98,3,2,login,2025-03-28 13:03:37.139205
user_6,16,8,192.168.1.179,1,4,login,2025-03-22 16:01:37.139205
user_9,11,8,192.168.1.226,3,6,login,2025-03-13 11:38:37.139205
user_2,14,17,192.168.1.29,2,3,login,2025-04-09 14:07:37.139205
user_8,16,98,192.168.1.160,2,3,login,2025-03-28 16:52:37.139205
user_3,6,106,192.168.1.29,0,6,login,2025-03-25 06:17:37.139205
user_7,23,36,192.168.1.157,1,0,login,2025-03-13 23:55:37.139205
user_5,18,77,192.168.1.59,1,3,login,2025-03-29 18:34:37.139205
user_4,8,10,192.168.1.137,4,5,login,2025-03-31 08:12:37.140207
user_7,7,8,192.168.1.87,1,2,login,2025-04-03 07:16:37.140207
user_9,22,42,192.168.1.51,3,3,login,2025-04-01 22:02:37.140207
user_7,3,82,192.168.1.71,3,1,login,2025-04-07 03:54:37.140207
user_6,13,2,192.168.1.244,4,4,login,2025-03-15 13:37:37.140207
user_8,17,31,192.168.1.46,2,3,logout,2025-04-03 17:01:37.140207
user_5,9,19,192.168.1.53,1,6,login,2025-03-24 09:31:37.140207
user_9,18,50,192.168.1.191,4,6,login,2025-03-23 18:11:37.140207
user_1,3,88,192.168.1.212,4,5,login,2025-03-14 03:36:37.140207
user_6,23,90,192.168.1.180,3,3,login,2025-03-18 23:12:37.140207
user_3,21,111,192.168.1.245,3,3,login,2025-03-24 21:34:37.140207
user_5,17,88,192.168.1.82,0,6,login,2025-03-25 17:33:37.140207
user_9,2,87,192.168.1.224,0,3,login,2025-03-19 02:37:37.141208
user_5,23,77,192.168.1.50,0,3,login,2025-04-09 23:52:37.141208
user_6,0,34,192.168.1.214,3,2,login,2025-03-25 00:06:37.141208
user_9,6,79,192.168.1.133,3,0,login,2025-03-28 06:11:37.141208
user_8,1,38,192.168.1.1,4,4,login,2025-03-28 01:52:37.141208
user_1,15,117,192.168.1.149,0,3,login,2025-03-15 15:03:37.141208
user_6,12,32,192.168.1.129,0,4,login,2025-03-13 12:44:37.141208
user_1,9,2,192.168.1.140,1,6,login,2025-03-15 09:34:37.141208
user_5,23,6,192.168.1.116,3,1,login,2025-03-24 23:55:37.141208
user_4,22,102,192.168.1.243,0,5,login,2025-03-25 22:55:37.141208
user_7,6,116,192.168.1.51,1,2,login,2025-03-13 06:47:37.141208
user_7,22,32,192.168.1.19,4,1,login,2025-04-03 22:01:37.141208
user_8,4,61,192.168.1.219,3,6,login,2025-03-14 04:09:37.141208
user_10,1,8,192.168.1.237,2,2,login,2025-04-10 01:24:37.142210
user_7,4,96,192.168.1.206,2,4,login,2025-04-04 04:16:37.142210
user_4,5,3,192.168.1.162,1,4,login,2025-03-21 05:07:37.142210
user_4,14,91,192.168.1.235,3,5,login,2025-04-05 14:02:37.142210
user_1,9,66,192.168.1.68,3,1,login,2025-03-19 09:40:37.142210
user_9,16,104,192.168.1.52,4,2,login,2025-03-17 16:59:37.142210
user_9,23,97,192.168.1.94,4,5,login,2025-04-10 23:27:37.142210
user_9,21,8,192.168.1.215,3,0,login,2025-03-14 21:48:37.142210
user_7,17,44,192.168.1.125,4,1,logout,2025-03-28 17:16:37.142210
user_10,18,17,192.168.1.56,2,3,logout,2025-03-17 18:42:37.142210
user_3,9,17,192.168.1.75,1,2,login,2025-03-15 09:16:37.142210
user_6,23,26,192.168.1.165,3,5,login,2025-03-25 23:09:37.142210
user_4,4,32,192.168.1.216,0,0,login,2025-04-10 04:33:37.142210
user_2,12,4,192.168.1.215,0,4,logout,2025-04-04 12:47:37.143212
user_4,5,31,192.168.1.170,2,1,login,2025-04-08 05:34:37.143212
user_8,8,109,192.168.1.113,1,2,login,2025-03-19 08:13:37.143212
user_3,11,107,192.168.1.235,2,2,login,2025-04-09 11:06:37.143212
user_8,6,73,192.168.1.190,3,5,login,2025-04-02 06:58:37.143212
user_7,18,65,192.168.1.146,1,5,login,2025-03-19 18:41:37.143212
user_1,12,57,192.168.1.138,2,6,login,2025-03-26 12:50:37.143212
user_6,4,98,192.168.1.10,1,5,login,2025-03-27 04:28:37.143212
user_6,1,31,192.168.1.76,2,4,login,2025-03-29 01:48:37.143212
user_7,12,67,192.168.1.199,2,2,logout,2025-03-13 12:57:37.143212
user_5,8,93,192.168.1.52,1,2,login,2025-03-20 08:08:37.143212
user_8,7,38,192.168.1.153,1,5,login,2025-04-01 07:02:37.143212
user_8,22,16,192.168.1.250,3,0,login,2025-04-10 22:36:37.143212
user_2,8,31,192.168.1.238,1,5,login,2025-04-07 08:26:37.144214
user_7,23,73,192.168.1.113,1,4,logout,2025-03-13 23:23:37.144214
user_10,13,6,192.168.1.174,0,1,login,2025-03-27 13:17:37.144214
user_5,3,65,192.168.1.119,1,3,login,2025-04-11 03:36:37.144214
user_4,22,60,192.168.1.190,4,1,login,2025-04-02 22:58:37.144214
user_7,4,108,192.168.1.72,4,4,login,2025-04-06 04:59:37.144214
user_7,13,105,192.168.1.135,1,4,login,2025-04-08 13:13:37.144214
user_10,14,34,192.168.1.240,4,1,login,2025-03-16 14:37:37.144214
user_4,23,74,192.168.1.237,0,2,login,2025-04-09 23:55:37.144214
user_5,7,91,192.168.1.134,2,3,login,2025-04-08 07:02:37.144214
user_1,13,63,192.168.1.213,0,0,login,2025-03-24 13:32:37.144214
user_7,2,103,192.168.1.20,3,3,login,2025-03-21 02:32:37.144214
user_10,2,29,192.168.1.36,0,0,login,2025-03-24 02:12:37.144214
user_9,11,100,192.168.1.22,2,6,login,2025-04-03 11:07:37.145216
user_4,9,26,192.168.1.240,3,1,login,2025-04-11 09:02:37.145216
user_9,1,49,192.168.1.72,4,0,login,2025-04-08 01:18:37.145216
user_1,5,57,192.168.1.175,0,2,login,2025-04-09 05:48:37.145216
user_4,11,16,192.168.1.30,1,3,logout,2025-03-29 11:08:37.145216
user_10,1,61,192.168.1.161,4,4,login,2025-04-03 01:58:37.145216
user_6,7,51,192.168.1.93,2,4,login,2025-03-17 07:40:37.145216
user_8,18,118,192.168.1.161,2,0,login,2025-04-04 18:00:37.145216
user_6,8,35,192.168.1.203,3,1,login,2025-03-28 08:53:37.145216
user_8,6,72,192.168.1.154,1,5,login,2025-03-30 06:22:37.145216
user_8,9,23,192.168.1.180,1,1,login,2025-03-24 09:14:37.145216
user_4,22,107,192.168.1.176,3,4,login,2025-03-25 22:00:37.145216
user_5,10,15,192.168.1.95,3,4,login,2025-03-25 10:44:37.145216
user_1,8,81,192.168.1.7,4,6,login,2025-04-08 08:10:37.146220
user_8,15,71,192.168.1.221,0,5,login,2025-03-15 15:19:37.146220
user_1,5,70,192.168.1.204,3,1,login,2025-04-04 05:01:37.146220
user_3,3,63,192.168.1.98,3,6,login,2025-04-01 03:17:37.146220
user_9,22,97,192.168.1.65,3,5,login,2025-03-30 22:55:37.146220
user_5,20,27,192.168.1.216,1,5,login,2025-04-02 20:04:37.146220
user_5,13,49,192.168.1.228,2,3,login,2025-03-13 13:31:37.146220
user_10,8,47,192.168.1.137,0,2,login,2025-04-01 08:50:37.146220
user_7,17,38,192.168.1.240,2,3,login,2025-03-31 17:14:37.146220
user_2,1,61,192.168.1.92,2,1,login,2025-04-03 01:11:37.146220
user_9,15,68,192.168.1.29,1,3,login,2025-03-29 15:04:37.146220
user_8,11,112,192.168.1.166,1,5,login,2025-03-15 11:40:37.146220
user_3,13,73,192.168.1.173,1,6,login,2025-04-03 13:07:37.146220
user_3,8,28,192.168.1.181,3,2,login,2025-04-05 08:34:37.147222
user_4,4,47,192.168.1.74,2,5,login,2025-04-06 04:21:37.147222
user_7,12,50,192.168.1.37,3,0,login,2025-03-19 12:25:37.147222
user_5,8,41,192.168.1.32,0,4,login,2025-03-24 08:28:37.147222
user_9,16,41,192.168.1.66,0,3,login,2025-04-11 16:02:37.147222
user_1,21,2,192.168.1.188,1,3,login,2025-03-28 21:25:37.147222
user_7,10,21,192.168.1.240,3,1,login,2025-03-29 10:36:37.147222
user_10,21,44,192.168.1.131,4,1,logout,2025-03-19 21:19:37.147222
user_8,17,22,192.168.1.16,0,1,login,2025-03-19 17:28:37.147222
user_6,16,15,192.168.1.22,1,5,login,2025-04-01 16:34:37.147222
user_6,4,8,192.168.1.46,2,0,login,2025-04-11 04:50:37.147222
user_5,17,34,192.168.1.136,3,5,login,2025-03-24 17:37:37.147222
user_7,4,21,192.168.1.144,2,4,login,2025-04-06 04:00:37.147222
user_4,6,38,192.168.1.229,3,5,login,2025-04-01 06:24:37.148224
user_5,21,22,192.168.1.173,1,3,login,2025-04-08 21:42:37.148224
user_5,18,106,192.168.1.29,1,3,login,2025-03-20 18:29:37.148224
user_4,20,59,192.168.1.176,1,4,login,2025-04-03 20:31:37.148224
user_1,2,13,192.168.1.201,1,4,login,2025-03-19 02:59:37.148224
user_9,23,40,192.168.1.81,1,6,login,2025-04-02 23:01:37.148224
user_5,13,15,192.168.1.6,0,2,logout,2025-04-03 13:36:37.148224
user_3,6,11,192.168.1.230,2,5,login,2025-03-29 06:50:37.148224
user_4,4,23,192.168.1.193,4,6,login,2025-03-14 04:56:37.148224
user_3,10,58,192.168.1.107,1,5,login,2025-04-04 10:41:37.148224
user_1,0,113,192.168.1.229,3,3,login,2025-03-30 00:32:37.148224
user_1,13,63,192.168.1.154,0,3,login,2025-04-06 13:47:37.148224
user_7,12,95,192.168.1.104,1,3,login,2025-04-04 12:17:37.148224
user_5,14,117,192.168.1.153,3,1,login,2025-03-25 14:48:37.149226
user_4,12,33,192.168.1.218,4,6,login,2025-04-01 12:10:37.149226
user_1,3,92,192.168.1.208,4,1,logout,2025-04-02 03:00:37.149226
user_7,16,113,192.168.1.160,3,6,login,2025-04-10 16:30:37.149226
user_8,18,14,192.168.1.215,0,6,login,2025-03-19 18:44:37.149226
user_1,3,98,192.168.1.134,0,5,login,2025-03-27 03:19:37.149226
user_2,10,59,192.168.1.27,3,5,logout,2025-04-02 10:36:37.149226
user_5,1,96,192.168.1.78,2,3,login,2025-04-07 01:36:37.149226
user_3,17,43,192.168.1.128,4,3,login,2025-04-02 17:11:37.149226
user_6,11,67,192.168.1.228,4,2,login,2025-03-19 11:59:37.149226
user_5,11,104,192.168.1.47,1,0,login,2025-03-22 11:59:37.149226
user_2,23,65,192.168.1.71,0,5,login,2025-04-02 23:18:37.149226
user_4,3,51,192.168.1.45,0,4,login,2025-04-11 03:45:37.149226
user_3,8,116,192.168.1.114,0,1,login,2025-04-11 08:47:37.150228
user_2,10,61,192.168.1.207,4,3,login,2025-04-11 10:24:37.150228
user_10,6,47,192.168.1.144,0,6,logout,2025-04-08 06:40:37.150228
user_2,3,58,192.168.1.104,3,2,login,2025-04-11 03:54:37.150228
user_3,20,100,192.168.1.76,3,3,login,2025-03-31 20:43:37.150228
user_8,18,50,192.168.1.186,4,6,login,2025-03-25 18:27:37.150228
user_2,21,63,192.168.1.129,3,0,login,2025-03-20 21:09:37.150228
user_10,17,30,192.168.1.97,4,3,login,2025-03-22 17:29:37.150228
user_7,13,38,192.168.1.97,1,2,login,2025-03-13 13:13:37.150228
user_7,23,72,192.168.1.86,0,2,login,2025-03-29 23:39:37.150228
user_8,1,35,192.168.1.189,3,5,login,2025-03-17 01:31:37.150228
user_10,12,4,192.168.1.109,3,1,login,2025-04-03 12:13:37.150228
user_6,14,4,192.168.1.152,0,0,login,2025-04-09 14:21:37.150228
user_6,21,119,192.168.1.228,4,0,logout,2025-04-04 21:05:37.151229
user_6,7,70,192.168.1.65,0,1,logout,2025-03-14 07:01:37.151229
user_1,17,52,192.168.1.84,0,4,login,2025-04-10 17:50:37.151229
user_4,15,119,192.168.1.91,0,0,login,2025-03-18 15:21:37.151229
user_4,11,4,192.168.1.6,4,0,login,2025-03-31 11:45:37.151229
user_1,10,52,192.168.1.45,3,5,login,2025-03-20 10:20:37.151229
user_2,1,53,192.168.1.76,4,1,login,2025-03-16 01:03:37.151229
user_7,19,92,192.168.1.175,3,5,login,2025-04-02 19:05:37.151229
user_5,16,29,192.168.1.94,3,6,login,2025-04-10 16:54:37.151229
user_4,10,90,192.168.1.244,3,5,login,2025-03-30 10:08:37.151229
user_1,15,100,192.168.1.38,0,5,login,2025-03-27 15:32:37.151229
user_5,21,118,192.168.1.155,0,3,login,2025-03-20 21:30:37.152309
user_1,11,41,192.168.1.144,1,2,login,2025-04-04 11:54:37.152309
user_7,4,11,192.168.1.118,0,6,login,2025-03-27 04:00:37.152309
user_9,5,97,192.168.1.192,0,4,login,2025-03-25 05:14:37.152309
user_4,1,94,192.168.1.221,1,6,login,2025-04-07 01:50:37.152309
user_10,5,58,192.168.1.231,0,3,login,2025-04-08 05:50:37.152309
user_6,2,33,192.168.1.117,0,1,login,2025-03-25 02:56:37.152309
user_3,8,81,192.168.1.154,1,6,logout,2025-04-11 08:30:37.152309
user_2,11,93,192.168.1.234,1,2,logout,2025-03-18 11:36:37.152309
user_1,17,75,192.168.1.204,4,6,login,2025-03-20 17:28:37.152309
user_2,9,106,192.168.1.141,0,4,login,2025-03-24 09:15:37.152309
user_5,22,16,192.168.1.188,2,5,login,2025-03-20 22:21:37.152309
user_7,21,18,192.168.1.208,0,2,login,2025-04-11 21:02:37.152309
user_2,5,91,192.168.1.86,1,3,logout,2025-04-10 05:23:37.153311
user_7,17,50,192.168.1.28,1,6,logout,2025-03-31 17:40:37.153311
user_10,10,11,192.168.1.133,4,4,logout,2025-03-29 10:06:37.153311
user_2,2,95,192.168.1.17,3,0,login,2025-03-22 02:46:37.153311
user_1,11,81,192.168.1.43,2,4,login,2025-04-07 11:28:37.153311
user_5,19,22,192.168.1.229,3,0,login,2025-04-11 19:26:37.153311
user_6,22,51,192.168.1.65,0,1,logout,2025-04-04 22:00:37.153311
user_6,2,18,192.168.1.241,2,4,login,2025-04-11 02:47:37.153311
user_5,22,1,192.168.1.248,2,6,login,2025-03-28 22:33:37.153311
user_4,8,40,192.168.1.213,4,0,login,2025-03-19 08:26:37.153311
user_4,22,84,192.168.1.77,0,3,login,2025-03-26 22:59:37.153311
user_7,6,29,192.168.1.141,4,4,login,2025-04-05 06:16:37.153311
user_10,7,119,192.168.1.156,4,1,login,2025-03-22 07:08:37.153311
user_1,15,25,192.168.1.226,4,5,login,2025-03-15 15:29:37.154313
user_5,2,79,192.168.1.126,1,1,login,2025-03-22 02:39:37.154313
user_7,5,55,192.168.1.145,3,6,login,2025-04-06 05:28:37.154313
user_2,22,96,192.168.1.203,4,2,login,2025-03-23 22:07:37.154313
user_4,12,64,192.168.1.192,3,5,login,2025-04-08 12:37:37.154313
user_10,3,22,192.168.1.247,1,4,login,2025-04-11 03:19:37.154313
user_6,1,84,192.168.1.150,0,0,login,2025-03-25 01:31:37.154313
user_5,8,116,192.168.1.26,4,0,login,2025-04-03 08:37:37.154313
user_8,13,2,192.168.1.96,4,0,login,2025-03-19 13:35:37.154313
user_2,12,94,192.168.1.114,2,6,logout,2025-04-01 12:31:37.154313
user_2,6,55,192.168.1.118,1,2,login,2025-03-14 06:28:37.154313
user_8,8,78,192.168.1.232,1,3,login,2025-03-14 08:59:37.154313
user_6,22,78,192.168.1.78,1,2,logout,2025-04-01 22:12:37.154313
user_4,14,8,192.168.1.161,2,0,login,2025-04-03 14:20:37.155315
user_6,5,57,192.168.1.72,2,4,login,2025-03-16 05:20:37.155315
user_5,11,81,192.168.1.120,4,5,login,2025-03-17 11:53:37.155315
user_1,18,45,192.168.1.154,0,6,login,2025-03-27 18:38:37.155315
user_5,12,62,192.168.1.63,0,3,login,2025-03-23 12:59:37.155315
user_7,14,114,192.168.1.161,0,1,login,2025-04-02 14:33:37.155315
user_10,2,6,192.168.1.164,2,6,login,2025-03-20 02:53:37.155315
user_6,11,84,192.168.1.155,4,1,login,2025-03-25 11:29:37.155315
user_7,23,13,192.168.1.39,0,5,login,2025-03-26 23:41:37.155315
user_2,21,108,192.168.1.16,4,5,login,2025-03-21 21:37:37.155315
user_9,21,12,192.168.1.63,1,5,logout,2025-03-29 21:08:37.155315
user_8,22,13,192.168.1.211,0,6,login,2025-04-11 22:56:37.155315
user_4,1,26,192.168.1.3,3,3,login,2025-03-29 01:01:37.155315
user_8,20,36,192.168.1.67,4,1,login,2025-04-10 20:06:37.155315
user_2,9,51,192.168.1.228,3,2,login,2025-03-21 09:52:37.156316
user_6,13,103,192.168.1.11,4,2,login,2025-03-27 13:35:37.156316
user_1,18,76,192.168.1.122,4,0,login,2025-04-05 18:05:37.156316
user_9,15,60,192.168.1.243,3,4,login,2025-03-15 15:11:37.156316
user_9,4,10,192.168.1.202,1,2,login,2025-03-23 04:29:37.156316
user_9,16,93,192.168.1.145,1,5,logout,2025-04-09 16:13:37.156316
user_7,6,23,192.168.1.174,2,2,login,2025-04-05 06:52:37.156316
user_6,18,12,192.168.1.134,3,2,login,2025-04-06 18:18:37.156316
